k_per_eff,y_per_eff,c_per_eff,A,k,y,c,ln_y,ln_c,g_y,case,Period
5.398254378839269,1.4815698126029975,1.0521503093417808,2.0401250040531442,11.013113736509368,3.0225876199417065,2.1465181541104177,1.1061132923146564,0.7638470661870898,0.008688272065602742,shock with growth,44
5.406268110909026,1.4693932481891425,1.0435030111140662,2.0742356731922884,11.213874174489385,3.0478678933418095,2.164471170736365,1.114442294805646,0.7721760686780792,0.008329002490989668,shock with growth,45
5.41028767682569,1.4568195145049625,1.0345736595081851,2.108916669025536,11.40984586588114,3.072310957901204,2.1818296358715608,1.1224300334378272,0.7801638073102604,0.007987738632181163,shock with growth,46
5.410501945507676,1.443884890239294,1.0253880181657549,2.144177527353452,11.60107668325969,3.0959455337363,2.1986139453685047,1.130093363110296,0.7878271369827293,0.007663329672468855,shock with growth,47
5.407095731061496,1.4306235335820001,1.015970344836714,2.1800279434141516,11.787619786429431,3.118799279714654,2.214843741424148,1.1374480815037666,0.7951818553762,0.007354718393470572,shock with growth,48
5.400249505968932,1.4170675992714608,1.0063434745016657,2.2164777745490833,11.969533006999805,3.1408988388188197,2.230537944795444,1.144509013358086,0.8022427872305192,0.00706093185431933,shock with growth,49
5.390139168400894,1.4032473488709742,0.9965288976856697,2.253537042913377,12.14687828244972,3.1622698810507313,2.2457147852682913,1.1512900865210016,0.8090238603934349,0.006781073162915652,shock with growth,50
5.376935857711831,1.3891912547148528,0.9865468342765097,2.2912159382315096,12.31972113603786,3.1829371440544993,2.2603918305061788,1.1578044007139898,0.8155381745864232,0.006514314192988202,shock with growth,51
5.360805812737299,1.3749260979306648,0.976416303136082,2.3295248205990498,12.4881301991832,3.2029244716188834,2.2745860133930687,1.1640642898366278,0.821798063709061,0.006259889122637974,shock with growth,52
5.341910268033907,1.3604770609130468,0.9661551877715161,2.3684742233312406,12.652176773186786,3.2222548502059976,2.2883136579745904,1.170081378524987,0.8278151523974202,0.006017088688359262,shock with growth,53
5.320405383669932,1.3458678145963674,0.955780298312653,2.408074855859216,12.811934427393568,3.240950443639705,2.3015905040923204,1.1758666335888555,0.8336004074612887,0.0057852550638684,shock with growth,54
5.296442204601106,1.3311206008479848,0.9453074300243681,2.4483376066746394,12.967478631103623,3.259032626075463,2.3144317307976157,1.1814304108748026,0.8391641847472358,0.005563777285947147,shock with growth,55
5.270166646053074,1.3162563102805849,0.9347514185657123,2.4892735463235747,13.118886416736753,3.276522013362935,2.3268519786240627,1.1867824980351793,0.8445162719076125,0.005352087160376717,shock with growth,56
5.241719501683599,1.3012945557608682,0.9241261921927758,2.530893930450417,13.266236071934607,3.293438492903353,2.338865370790952,1.19193215362541,0.8496659274978432,0.005149655590230617,shock with growth,57
5.211236471616872,1.2862537418724762,0.9134448210884201,2.5732102028927173,13.40960685845118,3.3098012520951916,2.3504855334042354,1.196888142901985,0.8546219167744185,0.004955989276575146,shock with growth,58
5.178848207732163,1.271151130573298,0.9027195639894102,2.616233998827752,13.549078755837053,3.3256288054541976,2.3617256147160592,1.2016587706502544,0.8593925445226875,0.004770627748269307,shock with growth,59
5.144680373852361,1.2560029032710103,0.8919619122699278,2.6599771479716994,13.684732228065778,3.340939020486996,2.372598303499146,1.2062519113334624,0.8639856852058957,0.004593140683208041,shock with growth,60
5.108853718716821,1.2408242195257426,0.8811826316298033,2.7044516778323135,13.816648011383561,3.3557491423913657,2.383115846587915,1.2106750368216528,0.868408810694086,0.004423125488190349,shock with growth,61
5.071484159839897,1.2256292725750024,0.8703918015260468,2.7496698170159743,13.944906921786382,3.370075817650729,2.3932900656343294,1.2149352419304056,0.8726690158028387,0.0042602051087528015,shock with growth,62
5.032682876553208,1.2104313418632777,0.8595988524772255,2.7956439985900365,14.06958968064282,3.383935116585357,2.4031323731228373,1.2190392679742739,0.8767730418467072,0.004104026043868281,shock with growth,63
4.992556410708257,1.1952428427470383,0.8488126013619222,2.842386863501394,14.19077675708682,3.397342554918244,2.412653787685573,1.2229935245177797,0.8807272983902129,0.003954256543505785,shock with growth,64
4.951206773677745,1.1800753735350067,0.838041284824814,2.8899112640522047,14.30854822590289,3.410313114409429,2.4218649487560118,1.2268041094874633,0.8845378833598966,0.0038105849696836724,shock with growth,65
4.908731558440692,1.1649397600135476,0.8272925908967822,2.938230267433726,14.422983639717566,3.4228612626087864,2.4307761305965925,1.2304768277914406,0.8882106016638739,0.003672718303977307,shock with growth,66
4.865224055669245,1.149846097597719,0.8165736889288667,2.9873571593192394,14.534161914395705,3.4350009717738343,2.4393972557333714,1.2340172085778633,0.8917509824502966,0.0035403807864227144,shock with growth,67
4.820773372855453,1.134803791239909,0.8058912579337473,3.0373054475170433,14.64216122661898,3.446745736995969,2.4477379078285333,1.2374305212503753,0.8951642951228086,0.0034133126725119922,shock with growth,68
4.775464555625132,1.1198215932199513,0.795251513422739,3.0880888656845293,14.74705892269709,3.458108593575642,2.4558073440195316,1.2407217903468606,0.8984555642192938,0.00329126909648525,shock with growth,69
4.729378710484443,1.1049076389331627,0.7846602328209936,3.139721377104352,14.84893143773022,3.469102133684348,2.4636145067517514,1.2438958093773147,0.901629583249748,0.0031740190304541116,shock with growth,70
4.682593128333828,1.0900694807857938,0.7741227795386623,3.1922171785237414,14.947854224304471,3.4797385223488666,2.471168035129865,1.2469571537073652,0.9046909275797984,0.003061344330050453,shock with growth,71
4.635181408164361,1.0753141203009156,0.7636441257711842,3.245590704058003,15.043901689960734,3.4900295127909606,2.478476275811456,1.2499101925656755,0.9076439664381087,0.0029530388583103306,shock with growth,72
4.5872135804241525,1.060648038531716,0.7532288740975663,3.299856629159287,15.137147142732148,3.499986461153678,2.48554729346504,1.25275910024608,0.9104928741185133,0.0028489076804045776,shock with growth,73
4.53875622960787,1.0460772248735462,0.7428812779415199,3.3550298746517146,15.227662744095982,3.5096203406435067,2.4923888808132433,1.2555078665686825,0.9132416404411158,0.0027487663226024583,shock with growth,74
4.489872615681448,1.0316072043607742,0.7326052609565719,3.4111256108339707,15.315519468733099,3.518941755115871,2.499008568280667,1.2581603066582445,0.9158940805306777,0.0026524400895620026,shock with growth,75
4.440622794007105,1.0172430635295875,0.7224044353927671,3.468159261650491,15.40078707053202,3.527960952129858,2.505413633264819,1.260720070092891,0.9184538439653243,0.002559763434646589,shock with growth,76
4.39106373348151,1.002989474923243,0.7122821194992979,3.5261465089323916,15.483534054315461,3.536687835496526,2.5116111090474136,1.2631906494714031,0.9209244233438364,0.002470579378512028,shock with growth,77
4.341249432642826,0.9888507203119639,0.7022413540143229,3.585103296709308,15.563827652805207,3.5451319773437953,2.517607793362357,1.2655753884430905,0.9233091623155238,0.002384738971687339,shock with growth,78
4.29123103354075,0.974830712695607,0.6922849177903643,3.6450458355933226,15.641733808376541,3.553302629719593,2.523410256635833,1.2678774892403974,0.9256112631128308,0.002302100797306972,shock with growth,79
4.241056933198137,0.9609330171534293,0.6824153426009577,3.705990607236198,15.717317159186253,3.561208735753749,2.5290248499130215,1.270100019750917,0.92783379362335,0.0022225305105194604,shock with growth,80
4.190772892523546,0.9471608706017058,0.672634927171706,3.7679543688611288,15.790641029288885,3.568858940398008,2.534457712485217,1.272245920162365,0.9299796940347982,0.0021459004114481317,shock with growth,81
4.140422142561537,0.9335172005165997,0.6629457504764946,3.830954157870267,15.861767422384238,3.576261600762479,2.5397147792303514,1.2743180092112396,0.9320517830836729,0.0020720890488745702,shock with growth,82
4.090045487992037,0.9200046426765282,0.6533496843373962,3.895007296529283,15.930757018865656,3.583424796065893,2.544801787679262,1.2763189900633232,0.9340527639357563,0.002000980852083556,shock with growth,83
4.039681407811841,0.906625557975306,0.6438484053646767,3.9601313967302536,15.997669175863143,3.590356337216094,2.5497242848193635,1.278251455851874,0.9359852297243073,0.0019324657885508856,shock with growth,84
3.989366153150643,0.8933820483545556,0.6344434062713419,4.026344364834185,16.06256192999832,3.597063776036386,2.554487633646823,1.2801178948972531,0.9378516687696865,0.001866439045379087,shock with growth,85
3.939133842191066,0.8802759719012498,0.6251360065947952,4.093664406594498,16.125492002589397,3.603554414152525,2.5590970194777363,1.2819206956298104,0.9396544695022437,0.0018028007325572304,shock with growth,86
3.8890165521772264,0.8673089571537765,0.6159273628564191,4.162110032162841,16.186514807064174,3.609835311554425,2.5635574560283043,1.2836621512361361,0.9413959251085695,0.0017414556063257702,shock with growth,87
3.8390444085096243,0.8544824166575871,0.606818478188244,4.231700061178593,16.245684458357513,3.615913294845943,2.5678737912734926,1.2853444640471894,0.9430782379196228,0.0016823128110532437,shock with growth,88
3.789245670935778,0.8417975598092947,0.5978102114543,4.302453627943465,16.303053784086707,3.621794965195456,2.572050713093203,1.2869697496853834,0.9447035235578166,0.001625285638193974,shock with growth,89
3.739646816856088,0.8292554050260134,0.5889032858927854,4.374390186682621,16.358674337314174,3.627486705999315,2.576092754714551,1.2885400409863934,0.9462738148588266,0.0015702913010100517,shock with growth,90
3.690272621773283,0.8168567912747788,0.5800982973037894,4.447529516893764,16.412596410721612,3.6329946902697072,2.580004299958417,1.290057291710253,0.9477910655826864,0.0015172507238596644,shock with growth,91
3.6411462369213257,0.8046023889950493,0.5713957218060048,4.521891728785652,16.464869052033546,3.6383248877578898,2.583789588298081,1.2915233800552142,0.9492571539276474,0.0014660883449610917,shock with growth,92
3.5922892641161823,0.7924927104455375,0.5627959231846268,4.5974972688075635,16.51554008054088,3.643483071823262,2.587452719737353,1.2929401119868347,0.9506738858592679,0.0014167319316205074,shock with growth,93
3.543721827876391,0.7805281195049907,0.5542991598514653,4.674366925271187,16.564656104586955,3.6484748260582447,2.590997659515296,1.2943092243938534,0.9520429982662866,0.0013691124070187577,shock with growth,94
3.4954626448660115,0.7687088409549758,0.5459055914371991,4.752521834066536,16.61226253988968,3.6533055506785024,2.594428242644294,1.2956323880815577,0.9533661619539909,0.001323163687704243,shock with growth,95
3.4475290907164258,0.7570349692712628,0.5376152850346576,4.831983484473414,16.658403628583418,3.6579804686875805,2.5977481782879326,1.2969112106125882,0.9546449844850214,0.0012788225310305101,shock with growth,96
3.3999372642866255,0.7455064769490131,0.5294282211110288,4.912773725070058,16.703122458873906,3.662504631824658,2.600961053984843,1.2981472390044086,0.9558810128768419,0.001236028391820465,shock with growth,97
3.3527020494241766,0.7341232223856669,0.5213442991059641,4.994914769740563,16.746460985208277,3.6668829263037037,2.6040703397244225,1.299341962292025,0.9570757361644583,0.0011947232876163838,shock with growth,98
3.3058371742910495,0.7228849573441857,0.5133633427316675,5.0784292037827665,16.788460048870366,3.671120078351972,2.607079391880042,1.3004968139639304,0.9582305878363636,0.0011548516719053215,shock with growth,99
3.2593552683199976,0.7117913340181335,0.5054851049902277,5.163339990118234,16.82915939891919,3.6752206595554346,2.609991457005157,1.301613174278711,0.9593469481511443,0.0011163603147805734,shock with growth,100
